"","LYLTY_CARD_NBR","V1"
"6076",213143,"330,270,220,150,330,165,134"
"6077",213150,"175,90,134,330"
"6078",213161,"175,175,150,175,200,150,175"
"6079",213206,"175,210"
"6080",213228,"150,160,210,134,175"
"6081",213233,"150,135,175,170,380,220"
"6082",213239,"330,175,110,170,175,175"
"6083",214014,"330"
"6084",214021,"165"
"6085",214032,"175,165"
"6086",214050,"110"
"6087",214060,"330,175"
"6088",214074,"110"
"6089",214081,"220,175,110"
"6090",214091,"165,165"
"6091",214107,"110"
"6092",214181,"190"
"6093",214224,"175,170"
"6094",214233,"210"
"6095",214235,"175"
"6096",214243,"175,175"
"6097",214257,"175,175,150"
"6098",214269,"175,150,134"
"6099",214282,"170,150"
"6100",214289,"110"
"6101",214309,"134,170"
"6102",214313,"330,220"
"6103",214330,"110,175,175"
"6104",214340,"175,150"
"6105",214364,"210"
"6106",214375,"150"
"6107",214409,"175,134"
"6108",214425,"165"
"6109",214429,"165,175"
"6110",214433,"150,175"
"6111",214436,"175"
"6112",214486,"150"
"6113",214488,"175,134"
"6114",214492,"330,170"
"6115",214498,"270"
"6116",215001,"175"
"6117",215004,"175"
"6118",215014,"170"
"6119",215021,"380,175"
"6120",215068,"175"
"6121",215072,"165,110"
"6122",215076,"134,170"
"6123",215078,"270,134,150,175,330"
"6124",215083,"175"
"6125",215088,"175,270"
"6126",215098,"134,134"
"6127",215114,"110"
"6128",215120,"175"
"6129",215126,"175,134"
"6130",215136,"175,175,175"
"6131",215148,"134"
"6132",215150,"210,110"
"6133",215163,"134"
"6134",215165,"150"
"6135",215167,"150,150"
"6136",215179,"134"
"6137",215183,"175"
"6138",215185,"150,175,134,165"
"6139",215193,"175"
"6140",215199,"150,150"
"6141",215207,"110,170"
"6142",215211,"134"
"6143",215214,"134,380,165"
"6144",215216,"134"
"6145",215223,"165"
"6146",215228,"150,330"
"6147",215229,"165,175"
"6148",215242,"150,170,175"
"6149",215246,"210,175"
"6150",215272,"150,110,110"
"6151",215276,"175"
"6152",215288,"210,175"
"6153",215295,"175"
"6154",215330,"175,165"
"6155",215348,"250,330"
"6156",215358,"110"
"6157",216013,"150"
"6158",216027,"150,270,175"
"6159",216034,"110,330,110"
"6160",216040,"134,175,330,134,134"
"6161",216052,"170,165"
"6162",216054,"150,175"
"6163",216057,"175,330"
"6164",216067,"134,150,270"
"6165",216068,"170,380"
"6166",216069,"134"
"6167",216082,"330,150"
"6168",216088,"134,175,134,175,134,175"
"6169",216123,"330,110,150"
"6170",216126,"165,250,175"
"6171",216144,"150,175"
"6172",216145,"134,270,110"
"6173",216147,"175,110,165"
"6174",216153,"175,134,175,170,270"
"6175",216164,"150,110,175"
"6176",216165,"170,110"
"6177",216178,"170,150,175"
"6178",216184,"135,150,175,250,380"
"6179",216192,"175,175"
"6180",216203,"110,150,170,110"
"6181",216218,"134"
"6182",216221,"150,330,170"
"6183",216234,"170,270,175"
"6184",216254,"110,110"
"6185",216276,"150,150,330"
"6186",216286,"150,330"
"6187",216287,"150,270,110,150"
"6188",216288,"150,110,330,110,330"
"6189",216294,"110,110,380"
"6190",216307,"175,170,134,134,170,110,330"
"6191",216315,"150,175"
"6192",216347,"175,150"
"6193",216353,"134,175,250,170,134"
"6194",216368,"110,170,175,150"
"6195",216371,"170,170,380"
"6196",216381,"165,175,210,210"
"6197",216387,"175,134,110,135"
"6198",217000,"110"
"6199",217014,"210,150,134"
"6200",217019,"170"
"6201",217024,"135,150"
"6202",217026,"380,175"
"6203",217036,"175,270,170,134,330"
"6204",217045,"110,330"
"6205",217055,"210,134,150,150,175"
"6206",217062,"110,110,135,165,270,110"
"6207",217064,"175,330,175"
"6208",217066,"150,175,134,380,150"
"6209",217077,"134,330,175"
"6210",217089,"270,170,165,134,110,170,175,110,170,380"
"6211",217099,"175,270,380,330,210,210,134,270,150"
"6212",217112,"250,110"
"6213",217126,"165,175,270,150"
"6214",217131,"110,110,134"
"6215",217138,"175,134,175,175,150"
"6216",217144,"175,110,175,175,170"
"6217",217155,"110,175,110"
"6218",217165,"150,175,380,134,135"
"6219",217169,"134,150,210"
"6220",217170,"270"
"6221",217184,"175,175,175"
"6222",217188,"175,175,110,150"
"6223",217205,"175"
"6224",217217,"150"
"6225",217221,"330,110,110,330,134,270,134"
"6226",217228,"134,270,175,210,175"
"6227",217254,"380,380"
"6228",217267,"110,150,330,330,134,170"
"6229",217274,"175,170,175"
"6230",217281,"175,175,134"
"6231",217291,"330,175"
"6232",217300,"134,330,110,135,175,380"
"6233",217314,"270"
"6234",217322,"175,165,134,175,110"
"6235",217338,"175"
"6236",217340,"150,175,134"
"6237",217358,"134,170,175"
"6238",218062,"175"
"6239",218247,"170"
"6240",218292,"134"
"6241",218335,"110"
"6242",218394,"134"
"6243",218433,"70"
"6244",219000,"200,134,170"
"6245",219004,"134,150,70"
"6246",219011,"175,150,170,175"
"6247",219016,"110,165,150,165"
"6248",219025,"160,175,170"
"6249",219038,"110,175"
"6250",219054,"170,150,175"
"6251",219061,"330,175,150,150,150,134"
"6252",219086,"170,175,330"
"6253",219107,"170,150,175,175,150"
"6254",219109,"175,134,165,150,175"
"6255",219119,"250,134,134"
"6256",219129,"175,165,175,134,175"
"6257",219133,"90,170,175"
"6258",219153,"90,165,175,160,150,160"
"6259",219169,"175,175,135,175,200,175,170"
"6260",219185,"175,110,150,170"
"6261",219206,"150,165,150,175,175,150"
"6262",219222,"160,160"
"6263",219228,"110,165,170"
"6264",219236,"270,200"
"6265",220011,"134"
"6266",220024,"110"
"6267",220030,"170,134"
"6268",220033,"134,175"
"6269",220035,"134,175,150"
"6270",220045,"134,175"
"6271",220053,"175,150"
"6272",220067,"110"
"6273",220075,"134"
"6274",220084,"150"
"6275",220097,"175"
"6276",220107,"175"
"6277",220113,"150"
"6278",220132,"380,134"
"6279",220139,"110,175"
"6280",220153,"135,175"
"6281",220160,"150,175,200,330"
"6282",220191,"135,175"
"6283",220232,"170,175"
"6284",220233,"175,175,170"
"6285",220250,"175"
"6286",220268,"150"
"6287",220300,"175,175"
"6288",220306,"330"
"6289",220322,"110"
"6290",220324,"135,150,170,170"
"6291",220333,"330"
"6292",220375,"330"
"6293",220389,"175,250,175"
"6294",220395,"160"
"6295",220397,"175"
"6296",220400,"175,250,165"
"6297",220435,"110,165"
"6298",220442,"175"
"6299",220444,"175"
"6300",220451,"160,170"
"6301",220455,"110,150"
"6302",220476,"190"
"6303",220490,"165"
"6304",221006,"170,330,110"
"6305",221008,"175,250,175"
"6306",221028,"175"
"6307",221033,"150,134,134,134"
"6308",221035,"170"
"6309",221048,"250,175"
"6310",221059,"175,150,330,150"
"6311",221070,"250,210,175"
"6312",221092,"150,134,380"
"6313",221103,"110,110"
"6314",221107,"134,175,110,270"
"6315",221110,"175,170"
"6316",221113,"110,175,380"
"6317",221124,"175,150,134"
"6318",221131,"330,134,270,110"
"6319",221136,"175,135"
"6320",221139,"150,110,330"
"6321",221140,"150,150,170,210,134"
"6322",221142,"175,175"
"6323",221149,"150,170,175,134,175"
"6324",221158,"135,330"
"6325",221169,"175,110"
"6326",221175,"170,134"
"6327",221192,"150"
"6328",221197,"270,110,330"
"6329",221200,"165"
"6330",221210,"134,210,175,380"
"6331",221222,"110,170"
"6332",221224,"134,175,175,150"
"6333",221231,"150,175"
"6334",221233,"110,380"
"6335",221235,"175,170,110,110,210"
"6336",221238,"175,150,210,250"
"6337",221242,"175,165"
"6338",221249,"110,380"
"6339",221260,"170"
"6340",221263,"134,110"
"6341",221277,"134,134"
"6342",221294,"110,175"
"6343",221295,"210,135"
"6344",221296,"110,110,134"
"6345",221308,"175,250"
"6346",221309,"330,175,175,175"
"6347",221310,"175,175"
"6348",221315,"134,170,110"
"6349",221316,"175,380"
"6350",221319,"170,150,175"
"6351",221334,"330,150"
"6352",221336,"110,175"
"6353",221347,"165,175,110,175,134,270"
"6354",221366,"330,330,170,110,150,150"
"6355",221372,"150,134,175"
"6356",221381,"110,175,330"
"6357",222023,"150,175,110"
"6358",222041,"175,150,190,170,175,110"
"6359",222042,"175"
"6360",222044,"150,150"
"6361",222045,"175,175,175,134,175"
"6362",222053,"150"
"6363",222054,"134,170"
"6364",222063,"270,150,170"
"6365",222068,"110,165,150,175,135"
"6366",222071,"165,175,175,175"
"6367",222154,"134"
"6368",222158,"170,170,175,175,170"
"6369",222179,"134,330"
"6370",222210,"210,175,175"
"6371",222230,"110,110,250"
"6372",223007,"134,175,250,175"
"6373",223011,"150,134,150,220,200"
"6374",223015,"180,70,175,330,175,330"
"6375",223040,"165,175,330,380,175,175"
"6376",223049,"134,250,150,170"
"6377",223057,"330,175"
"6378",223086,"170,134,175,150,165,150,330,134"
"6379",223089,"175"
"6380",223106,"90,380,170"
"6381",223114,"170,175,110,150,175,170"
"6382",223149,"110,175,160,150,330,175,175"
"6383",223154,"380,165,125,110,200,150,380"
"6384",223156,"134,165,134,150,170,134,134"
"6385",223162,"90,270,210,150,270"
"6386",223174,"150,270"
"6387",223186,"165,175,175,160,250"
"6388",223209,"210,175,170,175,110,175,380,210"
"6389",223214,"175,135,170,170,330"
"6390",223235,"175,175,135,330,165,110"
"6391",223240,"134,150,110"
"6392",223241,"330,150,125,170,165"
"6393",223244,"150,150,150"
"6394",223262,"175,175,175,250,90"
"6395",224026,"110"
"6396",224031,"150,150"
"6397",224214,"190"
"6398",224371,"175"
"6399",224379,"330"
"6400",224430,"165"
"6401",225037,"175,150,165,170"
"6402",225051,"150,150,134,170,175"
"6403",225066,"175,175,175,270,110"
"6404",225084,"150,250,110"
"6405",225092,"134,175,165"
"6406",225114,"150,110,110,175,134"
"6407",225169,"134,110"
"6408",225201,"170,150"
"6409",225202,"170,90,175"
"6410",225229,"330,170,170,165,150,134,150"
"6411",225240,"175,170,175,134,175,110,330"
"6412",225245,"150,175"
"6413",226006,"110,175,165,110,330,110,175,170"
"6414",226027,"175,270"
"6415",226043,"380,175"
"6416",226051,"134,175,110"
"6417",226065,"110,170"
"6418",226072,"175,150,150,150,134,150"
"6419",226091,"170,110,210"
"6420",226118,"175,110,380,165"
"6421",226130,"150,135,165,150,150,150,250,210,380,330,175"
"6422",226156,"150"
"6423",226157,"134"
"6424",226177,"175,270,175,330,170,380,175"
"6425",226186,"175,175,110,134,150"
"6426",226209,"165,170,175"
"6427",226224,"175"
"6428",226226,"110,175,175,175,175"
"6429",226230,"250,175"
"6430",226238,"135,170,175,110"
"6431",226252,"175,134,210"
"6432",226259,"134,165,110"
"6433",226271,"170,175"
"6434",226281,"110,110,134,110,175,330"
"6435",226283,"150,134,135,175"
"6436",226293,"175,380,134,134"
"6437",226297,"175,134,134,170,134,110"
"6438",226303,"134,330,175,175,175"
"6439",226311,"110,175,270,165,175,210,175"
"6440",226312,"270,175"
"6441",226323,"165,150,330"
"6442",226325,"270,134,150"
"6443",226331,"110,165,134"
"6444",226337,"110,134"
"6445",226348,"150,175,170,175"
"6446",226373,"110,270,165,110,110,210,134,270,134"
"6447",227024,"134"
"6448",227058,"170,330"
"6449",227059,"110,270,134"
"6450",227107,"150,165,175,175,200,175"
"6451",227141,"134,134"
"6452",227163,"134,134,150"
"6453",227209,"270,110,175"
"6454",227217,"330,175,175,150"
"6455",227223,"160,165"
"6456",227224,"175,170,200,175,150"
"6457",227231,"110,210"
"6458",227240,"270,150"
"6459",228000,"110,270"
"6460",228001,"175,170"
"6461",228006,"150"
"6462",228037,"134"
"6463",228043,"150"
"6464",228053,"134,210,175"
"6465",228056,"175"
"6466",228060,"134"
"6467",228065,"134,175"
"6468",228079,"110,330"
"6469",228083,"170,330,175"
"6470",228103,"165"
"6471",228106,"175"
"6472",228122,"175,134"
"6473",228126,"380"
"6474",228133,"210,175"
"6475",228138,"110"
"6476",228139,"175,134"
"6477",228141,"150"
"6478",228143,"175,175"
"6479",228145,"175,250,175"
"6480",228150,"175,330"
"6481",228160,"170"
"6482",228172,"150"
"6483",228173,"175,110"
"6484",228188,"380"
"6485",228189,"175"
"6486",228198,"170,175,330,150"
"6487",228201,"170"
"6488",228213,"110,175,330"
"6489",228216,"170"
"6490",228225,"175,380"
"6491",228229,"175"
"6492",228237,"170"
"6493",228266,"175,135,134"
"6494",228268,"270"
"6495",228303,"330"
"6496",228310,"175,210"
"6497",228316,"270"
"6498",228319,"270"
"6499",228330,"175"
"6500",228359,"330,134,150,170,270"
"6501",229007,"150,175,175,330,170"
"6502",229008,"110,250,134"
"6503",229017,"165,270,175"
"6504",229025,"175,90,190,175"
"6505",229042,"175,134,125,150,170,175"
"6506",229066,"380,150,175,160,160,110"
"6507",229071,"175,270,170,175,110,170,175,170"
"6508",229087,"380"
"6509",229090,"150,380,175"
"6510",229096,"170,330,125"
"6511",229098,"180,175,150,134,110"
"6512",229113,"165,170"
"6513",229125,"150,150,165,150,150"
"6514",229162,"110,134,330,170,175,110,175"
"6515",229171,"330,175,170"
"6516",229182,"150"
"6517",229196,"134,175,134,150,160"
"6518",229204,"175,150,150"
"6519",229223,"175,150,175,175"
"6520",229225,"150,175,110,175,165,270,170"
"6521",230001,"110,175,150,134"
"6522",230022,"110,175,175,134,190,150,150,170"
"6523",230035,"150,175,175,175,175,175,134"
"6524",230044,"165,170,175,134,190"
"6525",230053,"175,150,175,330,150"
"6526",230055,"175,220,165,110,110,150,175"
"6527",230064,"175,150,175,134,110,165"
"6528",230103,"175,150,135,330,175,150"
"6529",230143,"150,150,175,175,200,175,165,270"
"6530",230170,"134,150,134"
"6531",231004,"380,150,134,270,380"
"6532",231006,"134,134,250,175"
"6533",231036,"175,175,170,170,110"
"6534",231052,"150"
"6535",231053,"150,110,134,134,250"
"6536",231095,"150,110,150"
"6537",231097,"134,110"
"6538",231130,"165,170,170,134"
"6539",231134,"110,134,150,110"
"6540",231143,"170,175,150,134"
"6541",231147,"175"
"6542",231153,"170,150,170"
"6543",231179,"110,175,175,150"
"6544",231191,"210,110,175"
"6545",231198,"110,165,135,175,175,134"
"6546",231201,"175,134,175,175,110"
"6547",231205,"175,170,150,110,150,270"
"6548",231212,"150,175,175,150,330,134"
"6549",231216,"134,330,175"
"6550",231225,"250,134"
"6551",231232,"134,150"
"6552",231233,"134,380,110,134,110"
"6553",231237,"175,134"
"6554",231265,"175,210,330,165,175,330,175"
"6555",231270,"110,134"
"6556",231280,"135,175"
"6557",231300,"170,110,175,150,270"
"6558",231303,"150,175,150,110,330"
"6559",231304,"150,150,250"
"6560",231313,"110,150,110"
"6561",231315,"380,134,175,170,134"
"6562",231322,"170"
"6563",231332,"134"
"6564",232009,"210,170,110,165"
"6565",232013,"175,150,175,175"
"6566",232032,"110,330,150,175,175"
"6567",232033,"175,134,175"
"6568",232040,"175,380"
"6569",232046,"175,175"
"6570",232055,"170,175,110"
"6571",232079,"175,170,170"
"6572",232109,"134,165"
"6573",232137,"134,175,134"
"6574",232156,"380,210,110"
"6575",232216,"134,380,134,150,270,270"
"6576",232249,"175,150,160,170,150,175"
"6577",232262,"90,134"
"6578",233006,"150"
"6579",233011,"90,175,330"
"6580",233072,"270"
"6581",233080,"150"
"6582",233082,"110"
"6583",233092,"134,170"
"6584",233105,"175,110"
"6585",233116,"150"
"6586",233129,"110"
"6587",233134,"165,170"
"6588",233149,"380"
"6589",233163,"170"
"6590",233189,"110,134"
"6591",233201,"110"
"6592",233217,"210"
"6593",233222,"110"
"6594",233235,"210"
"6595",233244,"150,110"
"6596",233259,"175"
"6597",233265,"190"
"6598",233305,"134,134"
"6599",233307,"175"
"6600",233310,"210,150,175"
"6601",233317,"134"
"6602",233326,"135"
"6603",233335,"330"
"6604",233338,"200"
"6605",233351,"165"
"6606",233356,"150"
"6607",233361,"134"
"6608",233373,"175"
"6609",233379,"210"
"6610",233387,"134"
"6611",233390,"165"
"6612",233438,"210"
"6613",233457,"134"
"6614",233458,"150,134"
"6615",233462,"180"
"6616",233472,"110"
"6617",233486,"330"
"6618",233492,"110"
"6619",234011,"330,175"
"6620",234014,"110"
"6621",234031,"175,170,175,380"
"6622",234038,"175"
"6623",234041,"150"
"6624",234050,"175,380"
"6625",234052,"175,175"
"6626",234054,"135,175"
"6627",234058,"175"
"6628",234067,"175,170"
"6629",234085,"250,134,110"
"6630",234087,"330"
"6631",234096,"150"
"6632",234098,"170,175"
"6633",234100,"175"
"6634",234101,"110"
"6635",234102,"150"
"6636",234136,"134"
"6637",234143,"270,175,250"
"6638",234151,"175"
"6639",234169,"175,210,175"
"6640",234173,"165,250,150"
"6641",234190,"110"
"6642",234199,"165,330,110"
"6643",234204,"175,110"
"6644",234205,"330,175"
"6645",234206,"110,175"
"6646",234207,"330,110,170"
"6647",234208,"210"
"6648",234214,"110,110"
"6649",234218,"330"
"6650",234221,"175,170"
"6651",234223,"210"
"6652",234226,"165,330"
"6653",234227,"270,250"
"6654",234232,"175"
"6655",234236,"150"
"6656",234239,"150,165"
"6657",234247,"134"
"6658",234248,"110"
"6659",234257,"150,170"
"6660",234265,"175"
"6661",234270,"175,210"
"6662",234272,"165,380,150"
"6663",234276,"134,170,165"
"6664",234281,"150"
"6665",234294,"175,110"
"6666",234303,"210,175,150"
"6667",234314,"170"
"6668",234336,"210"
"6669",234337,"135"
"6670",234340,"175"
"6671",234352,"330,175,134,175,150"
"6672",235001,"380,110"
"6673",235006,"110,150"
"6674",235013,"150,110,110"
"6675",235017,"150,110"
"6676",235031,"150,175"
"6677",235042,"175,134"
"6678",235046,"380,170,150"
"6679",235060,"110"
"6680",235078,"175"
"6681",235093,"134"
"6682",235098,"135,380"
"6683",235100,"134,150,175"
"6684",235107,"134"
"6685",235110,"330,110,175"
"6686",235131,"380,134"
"6687",235137,"165,134"
"6688",235145,"330"
"6689",235148,"175,250"
"6690",235151,"175,210"
"6691",235155,"175,134"
"6692",235159,"175,175"
"6693",235161,"170,134,110"
"6694",235165,"175"
"6695",235197,"175"
"6696",235200,"110"
"6697",235206,"175,150"
"6698",235219,"110,134,380"
"6699",235224,"110,150"
"6700",235229,"330,134"
"6701",235243,"110,165,110"
"6702",235265,"150"
"6703",235268,"110"
"6704",235272,"380,170"
"6705",235288,"134,175,110"
"6706",235289,"330,150,330"
"6707",235291,"150"
"6708",235292,"175,175"
"6709",235293,"175"
"6710",235296,"110"
"6711",235299,"270,165,175"
"6712",235317,"270,175"
"6713",235323,"165"
"6714",235328,"380"
"6715",235336,"380"
"6716",235356,"250"
"6717",235372,"175,110,330"
"6718",235374,"380"
"6719",235385,"135,175"
"6720",235388,"170"
"6721",236007,"175,110,110,165,175,150,175,134,134,150,134"
"6722",236015,"175,175,175"
"6723",236082,"175,150,170,175,150"
"6724",236104,"380,175,175,165"
"6725",236152,"170"
"6726",236181,"175,134,175,150,330,175,70,175"
"6727",236183,"175,210,165,175,175"
"6728",236213,"175,330"
"6729",236225,"170,190,170,220,110,150,134"
"6730",236232,"150,330,175"
"6731",237007,"175,175"
"6732",237013,"175,150,134"
"6733",237014,"175,210,110"
"6734",237028,"380,170,175,175,175,170"
"6735",237030,"134,330,210"
"6736",237036,"170,170,110,110"
"6737",237037,"175,175,150,175,330,210"
"6738",237043,"170,134,134"
"6739",237052,"150"
"6740",237060,"170,175,250,175,150"
"6741",237062,"134"
"6742",237093,"250"
"6743",237107,"110,134,175"
"6744",237113,"175,175"
"6745",237120,"210,330"
"6746",237138,"110,175,175"
"6747",237160,"150,134"
"6748",237169,"175,170"
"6749",237175,"110"
"6750",237191,"150,150,110,150,330,170,150"
"6751",237192,"270,134,175,134"
"6752",237200,"270,150,270,175,330,165,175,175,175,134"
"6753",237206,"134"
"6754",237219,"380,134,175,165,110"
"6755",237239,"210,250,165,150,170,170"
"6756",237245,"170"
"6757",237254,"110,170,150,150,175,210,175"
"6758",237321,"134,170,110"
"6759",237339,"330,170"
"6760",237341,"175,110"
"6761",237348,"150,175,170,175,330,270"
"6762",237352,"110"
"6763",237354,"150"
"6764",237356,"175,150,380,175"
"6765",237359,"134"
"6766",237365,"110,175,175,110,110"
"6767",238011,"134,150,175,175,150"
"6768",238013,"175,175"
"6769",238022,"134,110"
"6770",238028,"150,380,134"
"6771",238033,"175,270"
"6772",238042,"330,210"
"6773",238058,"134,170,270,175,134,134,175"
"6774",238059,"175,110,175,170,330"
"6775",238073,"170,175"
"6776",238097,"175"
"6777",238098,"380"
"6778",238111,"175,175,330,330,250,150"
"6779",238115,"110,380,134"
"6780",238126,"134,330"
"6781",238129,"110,175,175"
"6782",238135,"170,150,150"
"6783",238138,"330,210"
"6784",238143,"175,134,110"
"6785",238148,"110,150"
"6786",238149,"134,270,175"
"6787",238150,"175,210,134,330"
"6788",238155,"134,134"
"6789",238161,"110,270,150,110,380,150"
"6790",238167,"134,110,210"
"6791",238181,"110,330,110"
"6792",238184,"210,134,175"
"6793",238185,"170,134"
"6794",238200,"110,170,134"
"6795",238213,"150,110,380"
"6796",238235,"150,150"
"6797",238243,"134,110"
"6798",238248,"134"
"6799",238249,"175,175,134"
"6800",238250,"175,175,110,110,150,330,134,150"
"6801",238255,"150,110,110"
"6802",238304,"330,175,330,380"
"6803",238329,"175,150"
"6804",238333,"270,150,330"
"6805",238335,"134,175"
"6806",238337,"165,175,175,134,175,134,134"
"6807",238345,"150,165,134,330,134,134,110"
"6808",238350,"134,110"
"6809",238360,"150,150,170,250,175,330,134"
"6810",238362,"175,170,134,110"
"6811",238363,"175"
"6812",238378,"330,380,175,134"
"6813",238386,"175,175,210,134,134"
"6814",239007,"150"
"6815",239012,"175,210"
"6816",239050,"330,170,175"
"6817",239056,"150,170"
"6818",239059,"134"
"6819",239060,"110"
"6820",239082,"175"
"6821",239098,"110"
"6822",239099,"110,270,134"
"6823",239114,"175,150"
"6824",239119,"175,150"
"6825",239133,"134,150,175"
"6826",239134,"150,175"
"6827",239144,"270,175,165"
"6828",239147,"210,150"
"6829",239165,"170,150,175"
"6830",239172,"134,175,175,330"
"6831",239180,"110"
"6832",239182,"150,150"
"6833",239188,"110"
"6834",239190,"175,150"
"6835",239194,"110,150,250,165"
"6836",239202,"175"
"6837",239211,"270"
"6838",239222,"170"
"6839",239229,"110"
"6840",239236,"134,175,150"
"6841",239241,"175"
"6842",239258,"135"
"6843",239259,"150,165"
"6844",239267,"170,134"
"6845",239273,"110"
"6846",239276,"270"
"6847",239286,"150,210"
"6848",239290,"210,150"
"6849",239292,"150,165,134,175"
"6850",239294,"134"
"6851",239297,"330,150"
"6852",239298,"175"
"6853",239307,"270"
"6854",239313,"165,110"
"6855",239353,"330"
"6856",239356,"150,210,330"
"6857",239360,"175,110"
"6858",239365,"175"
"6859",239370,"270"
"6860",239373,"175"
"6861",240000,"165"
"6862",240003,"270,175"
"6863",240009,"175"
"6864",240012,"134,134"
"6865",240015,"165"
"6866",240036,"330"
"6867",240037,"380,170,270,150"
"6868",240042,"330,150"
"6869",240045,"170,170"
"6870",240052,"175"
"6871",240053,"175,134"
"6872",240055,"175,134"
"6873",240057,"330,135"
"6874",240060,"380,175"
"6875",240061,"110"
"6876",240063,"150"
"6877",240081,"210"
"6878",240104,"210"
"6879",240105,"270"
"6880",240106,"150"
"6881",240115,"110"
"6882",240118,"270,150"
"6883",240130,"330"
"6884",240151,"175,150"
"6885",240169,"134,170,210"
"6886",240173,"330,270"
"6887",240174,"380"
"6888",240181,"330"
"6889",240183,"134"
"6890",240188,"134"
"6891",240189,"330"
"6892",240198,"165,170,170"
"6893",240199,"150"
"6894",240211,"110,134"
"6895",240218,"175"
"6896",240221,"330,135"
"6897",240238,"210"
"6898",240256,"150"
"6899",240257,"110"
"6900",240269,"175,134,110"
"6901",240274,"150,170,165"
"6902",240283,"330"
"6903",240289,"134,175"
"6904",240298,"150,134,134"
"6905",240299,"170,250"
"6906",240304,"150"
"6907",240308,"110"
"6908",240310,"170"
"6909",240313,"175"
"6910",240323,"110,170,150"
"6911",240326,"175"
"6912",240327,"175,270"
"6913",240328,"270,175,134,175"
"6914",240332,"165,175,175"
"6915",240341,"175"
"6916",240342,"110,270,134"
"6917",240350,"110,170,110"
"6918",240351,"170"
"6919",240357,"134,330"
"6920",240364,"175,175"
"6921",240368,"175"
"6922",240374,"175"
"6923",241020,"175,110,250,270,330,134"
"6924",241041,"150,330,175"
"6925",241056,"175,210,150"
"6926",241060,"150,150,175,175"
"6927",241071,"150,175,175,125,175"
"6928",241091,"220,175,150"
"6929",241100,"110,175"
"6930",241112,"175,175,175,150"
"6931",241166,"70,175,165,175,150,175,270,134"
"6932",241198,"270,270,110,170"
"6933",241200,"175,170,165"
"6934",241244,"175,175"
"6935",242003,"134,175"
"6936",242013,"150,175"
"6937",242015,"150"
"6938",242043,"170,270,150"
"6939",242054,"110,330,270"
"6940",242065,"175,170,175,170"
"6941",242074,"175,134,150"
"6942",242075,"380"
"6943",242079,"150,380"
"6944",242089,"175"
"6945",242091,"150"
"6946",242096,"150,134,175"
"6947",242100,"175"
"6948",242108,"250,110,110"
"6949",242114,"110"
"6950",242123,"135,175"
"6951",242125,"150,134,175"
"6952",242144,"110,175,175"
"6953",242155,"210"
"6954",242158,"270,150"
"6955",242168,"110"
"6956",242169,"175,380"
"6957",242171,"110"
"6958",242180,"175,330"
"6959",242186,"165"
"6960",242190,"134,330"
"6961",242198,"150,175"
"6962",242200,"250,110"
"6963",242201,"175,250"
"6964",242218,"380"
"6965",242224,"150,135"
"6966",242227,"210,150,175"
"6967",242228,"330,110,170"
"6968",242230,"330"
"6969",242233,"134,175,175"
"6970",242237,"150"
"6971",242250,"135"
"6972",242263,"330,175"
"6973",242270,"330,270"
"6974",242276,"165,150,210"
"6975",242278,"175"
"6976",242285,"330"
"6977",242287,"135,110"
"6978",242295,"175,134"
"6979",242305,"330"
"6980",242318,"134"
"6981",242320,"210,210"
"6982",242340,"330"
"6983",242344,"170"
"6984",242350,"170,175,380"
"6985",242355,"210"
"6986",242371,"110"
"6987",242376,"134"
"6988",242379,"165,270,175,175,175"
"6989",242386,"150,134"
"6990",243002,"150"
"6991",243011,"175,160"
"6992",243026,"175,330"
"6993",243036,"190"
"6994",243040,"175"
"6995",243044,"135"
"6996",243086,"165,210"
"6997",243096,"175,170"
"6998",243105,"110"
"6999",243114,"110,250,175"
"7000",243127,"175"
"7001",243133,"134"
"7002",243163,"150"
"7003",243178,"170"
"7004",243192,"170"
"7005",243197,"150,110,134"
"7006",243211,"180,175"
"7007",243213,"165"
"7008",243218,"175,110,175"
"7009",243221,"134"
"7010",243229,"110,175"
"7011",243232,"175"
"7012",243233,"150,160"
"7013",243234,"134"
"7014",243242,"150"
"7015",243247,"175"
"7016",243259,"210"
"7017",243262,"175"
"7018",243286,"175,150"
"7019",243300,"150"
"7020",243317,"175"
"7021",243319,"175,170,270"
"7022",243327,"175"
"7023",243384,"150,210"
"7024",243402,"160"
"7025",243413,"134"
"7026",243420,"175"
"7027",243430,"170"
"7028",243431,"150,150"
"7029",243449,"175"
"7030",243455,"175,330"
"7031",243465,"175,90"
"7032",243468,"380"
"7033",243477,"330"
"7034",243478,"175"
"7035",243493,"175,170"
"7036",244012,"190"
"7037",244045,"175"
"7038",244079,"165"
"7039",244104,"134"
"7040",244157,"175"
"7041",244234,"330,110"
"7042",244290,"175"
"7043",245009,"134"
"7044",245011,"330"
"7045",245013,"150,150,150,270,380"
"7046",245020,"134,150"
"7047",245023,"170"
"7048",245032,"210"
"7049",245051,"110,110"
"7050",245056,"110,175,110"
"7051",245057,"175,150,175"
"7052",245067,"175,250"
"7053",245069,"175,175"
"7054",245072,"150"
"7055",245077,"135,175"
"7056",245099,"165"
"7057",245104,"134,134"
"7058",245124,"150"
"7059",245144,"134"
"7060",245150,"110"
"7061",245153,"210,175"
"7062",245163,"175,150,175"
"7063",245175,"175,270"
"7064",245177,"270,134"
"7065",245180,"110,170"
"7066",245201,"110"
"7067",245205,"110,170"
