"","LYLTY_CARD_NBR","V1"
"5846",202383,"Thins"
"5847",203000,"GrnWves"
"5848",203004,"Smiths,Pringles,Kettle,Kettle,Pringles"
"5849",203008,"Twisties,Pringles,Twisties"
"5850",203028,"Twisties,Tostitos,Pringles,Kettle"
"5851",203041,"Infuzions,Infuzions"
"5852",203044,"Infuzions,Infuzions,Pringles"
"5853",203046,"Smiths,Cobs,Kettle"
"5854",203050,"Pringles,Kettle,Pringles,Tostitos,Tyrrells"
"5855",203051,"Twisties,Kettle,Smiths,GrnWves"
"5856",203069,"Thins,Tostitos,Tostitos"
"5857",203082,"Doritos"
"5858",203092,"Kettle,Twisties,Doritos,Kettle,Infuzions"
"5859",203103,"Twisties"
"5860",203104,"Infuzions,Infuzions"
"5861",203111,"Kettle,Doritos"
"5862",203124,"Thins"
"5863",203125,"Doritos,Kettle"
"5864",203140,"Doritos,Thins"
"5865",203147,"Thins,Kettle,Smiths,Thins"
"5866",203151,"Doritos,Pringles,Pringles,Kettle,Infuzions,Tyrrells,Pringles"
"5867",203161,"Pringles,Thins"
"5868",203165,"Kettle"
"5869",203176,"Doritos,Infuzions,Kettle,Kettle"
"5870",203177,"GrnWves,Tostitos"
"5871",203179,"Smiths,Doritos"
"5872",203180,"Doritos,Kettle"
"5873",203209,"Kettle,Doritos,Thins"
"5874",203219,"Doritos,Kettle"
"5875",203234,"Doritos,Kettle,Kettle,Doritos"
"5876",203235,"Pringles,Pringles,Thins,Pringles"
"5877",203236,"Twisties,Thins,Twisties,Smiths"
"5878",203242,"Twisties,Kettle"
"5879",203246,"Tostitos,Twisties,Tyrrells,Kettle,Pringles,Smiths"
"5880",203255,"Thins,GrnWves,Doritos,Pringles,Pringles,Twisties,GrnWves,Pringles,Kettle,Kettle"
"5881",203260,"Kettle,Tostitos,Tostitos,Pringles,GrnWves,Pringles"
"5882",203277,"Pringles"
"5883",203285,"Pringles,Twisties"
"5884",203297,"Cobs,Smiths,Pringles"
"5885",203309,"Doritos,Doritos,Doritos,Pringles"
"5886",203311,"Pringles,Cobs"
"5887",203327,"Doritos,Cobs,Kettle"
"5888",203328,"Kettle,Infuzions,Smiths,Thins,Smiths,Kettle"
"5889",203340,"Doritos,Doritos,Twisties"
"5890",203345,"Tostitos"
"5891",203348,"Kettle,Kettle,Kettle"
"5892",203356,"Kettle,Kettle,Doritos,Pringles"
"5893",203384,"Kettle,Smiths"
"5894",203388,"Cobs,Pringles,Cheezels,Tyrrells,GrnWves,Doritos,Pringles,GrnWves,Tostitos"
"5895",203397,"Pringles,Cobs,Doritos,Pringles"
"5896",204028,"Tyrrells"
"5897",204038,"Thins"
"5898",204080,"Infuzions"
"5899",204083,"Kettle,Smiths"
"5900",204100,"Tostitos"
"5901",204130,"Woolworths"
"5902",204133,"Cheezels"
"5903",204155,"Doritos"
"5904",204163,"Pringles"
"5905",204225,"Doritos"
"5906",204261,"Thins"
"5907",204302,"Kettle"
"5908",204362,"Doritos"
"5909",204367,"Doritos"
"5910",205000,"Smith"
"5911",205011,"Doritos,RRD"
"5912",205019,"Twisties,Smiths,Infuzions"
"5913",205030,"Kettle"
"5914",205048,"Smiths,Cheetos,GrnWves"
"5915",205050,"Natural"
"5916",205051,"Twisties"
"5917",205058,"Smiths,Natural"
"5918",205069,"RRD,Doritos,Doritos"
"5919",205081,"Kettle,Smiths"
"5920",205094,"RRD,RRD,Smiths"
"5921",205104,"RRD,Doritos"
"5922",205131,"GrnWves,Smiths"
"5923",205146,"Kettle"
"5924",205181,"Kettle"
"5925",205187,"RRD,Smiths"
"5926",205238,"Kettle"
"5927",205248,"Kettle"
"5928",205250,"Doritos"
"5929",205266,"Doritos"
"5930",205284,"Tostitos,Kettle"
"5931",205295,"GrnWves"
"5932",205304,"Doritos"
"5933",205332,"Smiths,Sunbites"
"5934",205340,"Kettle"
"5935",205348,"Pringles"
"5936",205364,"Thins"
"5937",205370,"Tyrrells"
"5938",205372,"Doritos"
"5939",205384,"Kettle"
"5940",205391,"Woolworths,Smiths,RRD,RRD"
"5941",205397,"Kettle,Woolworths"
"5942",205401,"RRD,Infuzions,Cobs"
"5943",205414,"Kettle"
"5944",205415,"Smiths"
"5945",205418,"Pringles,Doritos"
"5946",205434,"Cobs"
"5947",205437,"Pringles,Natural"
"5948",205441,"Smith,Cobs"
"5949",205449,"Doritos"
"5950",205454,"Infuzions"
"5951",206121,"Kettle"
"5952",207004,"Infuzions,Kettle,Doritos"
"5953",207005,"Smiths,Cobs,GrnWves,Doritos"
"5954",207034,"Cheetos,GrnWves,Infuzions,Pringles,CCs,Woolworths,Pringles"
"5955",207047,"RRD,Smiths,Tyrrells,Smiths,Kettle,Doritos,Kettle,GrnWves"
"5956",207059,"Smiths,CCs"
"5957",207060,"Sunbites,CCs"
"5958",207099,"Woolworths,Cheetos,Cobs,Thins,Infuzions"
"5959",207108,"CCs,Tostitos,Thins"
"5960",207117,"Smiths,Woolworths,Cheetos,Kettle,Doritos,CCs,Woolworths,Pringles,Smiths,Cobs"
"5961",207213,"Pringles,Smiths,Smiths"
"5962",207254,"Pringles,Smith,Kettle"
"5963",207258,"Smiths,Smiths"
"5964",208009,"CCs,Tostitos,Pringles,Kettle"
"5965",208017,"Smiths,Cheetos,Kettle"
"5966",208026,"Infuzions,Kettle,Twisties,Sunbites"
"5967",208028,"Smiths,Doritos"
"5968",208044,"Smith,Doritos,Twisties,Smiths"
"5969",208070,"Kettle,Kettle"
"5970",208099,"Natural,Doritos,Doritos,Smiths"
"5971",208102,"Thins,GrnWves,Pringles,Kettle,Kettle,Tostitos,Cheetos,Smiths,CCs"
"5972",208113,"Woolworths,Cheezels,CCs"
"5973",208116,"Doritos,Kettle,CCs,Doritos"
"5974",208127,"Infuzions,Cheezels,Infuzions"
"5975",208134,"RRD,Twisties,Cheetos,Pringles,Doritos"
"5976",208136,"Woolworths,RRD,Cobs,Cheezels"
"5977",208166,"Pringles,Tyrrells"
"5978",208167,"Tyrrells,RRD,RRD"
"5979",208170,"Kettle"
"5980",208184,"Tostitos,RRD,Doritos"
"5981",208204,"Smiths,Thins"
"5982",208223,"Smiths,Tostitos,Natural"
"5983",209007,"RRD,Smiths,Twisties,Sunbites"
"5984",209032,"RRD,Doritos,Smiths"
"5985",209035,"Smith,Kettle,Natural,Smiths"
"5986",209045,"Doritos,RRD,Doritos,CCs,Pringles"
"5987",209048,"Kettle,RRD"
"5988",209057,"Twisties,Smiths,Cheezels"
"5989",209058,"Kettle,Smiths"
"5990",209061,"Smiths,Kettle"
"5991",209068,"Natural,Smith"
"5992",209077,"Twisties,Woolworths,Tostitos,Cobs"
"5993",209112,"Smiths,Kettle,Tostitos"
"5994",209144,"Pringles"
"5995",209166,"Twisties"
"5996",209172,"Natural,Tyrrells,Cheetos,Smith,Doritos,French,Kettle,Sunbites"
"5997",209176,"Cobs,Infuzions,Kettle"
"5998",209190,"Woolworths,Thins,Smiths"
"5999",209197,"Twisties,Thins,Twisties,Pringles"
"6000",209219,"Kettle,Pringles,Tostitos,Tostitos,Thins"
"6001",209223,"Kettle,Smiths,Pringles,Smiths,Sunbites,Natural,GrnWves"
"6002",209225,"Kettle,Natural,Woolworths"
"6003",209227,"RRD,Thins,Twisties,Cheezels,Cobs,Kettle,Natural,Thins,Natural"
"6004",210017,"Thins,Tostitos"
"6005",210020,"Pringles"
"6006",210026,"Kettle,Twisties,Tyrrells"
"6007",210034,"Kettle,Cobs,Pringles,Twisties"
"6008",210044,"Pringles,Tostitos,Thins,Tostitos"
"6009",210048,"Doritos,Cobs,Pringles,Infuzions,Thins"
"6010",210050,"Pringles,Kettle"
"6011",210063,"Thins,GrnWves,Kettle"
"6012",210077,"GrnWves,Thins"
"6013",210092,"Twisties"
"6014",210093,"Kettle,Infuzions,Kettle"
"6015",210098,"Kettle,Doritos,Thins"
"6016",210099,"Kettle,Kettle"
"6017",210100,"Pringles,Pringles,Doritos"
"6018",210131,"Smiths,Pringles,Infuzions"
"6019",210158,"Smiths"
"6020",210174,"Infuzions,GrnWves,Tostitos,Cobs"
"6021",210182,"Tostitos"
"6022",210183,"Kettle,Pringles,Kettle,Smiths,Cobs"
"6023",210193,"Kettle,Doritos,Smiths"
"6024",210212,"Kettle,Tyrrells"
"6025",210213,"Kettle,Kettle,Smiths"
"6026",210214,"Cheezels,Infuzions,Kettle"
"6027",210235,"Infuzions,Kettle,Cobs,Kettle,Smiths"
"6028",210243,"Infuzions,Infuzions,Kettle"
"6029",210244,"Pringles,Thins,Pringles,Infuzions"
"6030",210256,"Twisties,Kettle,Infuzions"
"6031",210300,"Thins,Tyrrells,Doritos"
"6032",210309,"Kettle,Cheezels"
"6033",210311,"Infuzions"
"6034",210314,"Doritos,Thins,Kettle"
"6035",210319,"Kettle,Infuzions,GrnWves"
"6036",210326,"Smiths"
"6037",210331,"Cobs,Kettle,Cobs"
"6038",210335,"Tyrrells,Thins"
"6039",210343,"Pringles"
"6040",210352,"Pringles,Pringles,Cobs"
"6041",210358,"Doritos,Kettle,Kettle,Kettle"
"6042",210365,"Pringles"
"6043",212007,"Kettle,RRD,Kettle,Cheetos,Natural,Woolworths"
"6044",212009,"Kettle,Pringles,Smiths"
"6045",212016,"Pringles,Cobs,Natural,Kettle,Kettle"
"6046",212018,"Smiths,Kettle,Doritos,Doritos,Smiths,Smiths,Tostitos,RRD,Smiths,RRD"
"6047",212019,"Smiths,Smiths,Tostitos,Woolworths"
"6048",212041,"Smiths,Cobs"
"6049",212045,"Smiths,Twisties"
"6050",212048,"RRD,Smiths,Doritos"
"6051",212058,"Kettle,Kettle"
"6052",212081,"Woolworths,Kettle,Smiths,GrnWves"
"6053",212086,"RRD,Smiths,RRD,Kettle,Cobs,Natural"
"6054",212087,"Kettle,Doritos,RRD"
"6055",212110,"Thins,Natural,Pringles,Cheetos,Kettle,Kettle,Pringles,GrnWves,Infuzions"
"6056",212140,"Natural,Kettle,Kettle,Infuzions,Cobs,Smiths"
"6057",212148,"Pringles,Kettle,Tyrrells"
"6058",212162,"RRD,Kettle,Natural,Pringles,RRD"
"6059",212169,"Doritos,Cheezels,RRD,Cheetos,Woolworths"
"6060",212181,"RRD,Woolworths,GrnWves"
"6061",212187,"Natural,Pringles"
"6062",212191,"Tostitos,Kettle,Sunbites"
"6063",212198,"Cobs,Infuzions,Infuzions,Woolworths,Cobs,Doritos"
"6064",213016,"Doritos,Woolworths,Kettle,Smiths,Doritos,Doritos"
"6065",213030,"Cobs,Smiths,Kettle,Natural,Woolworths,Cobs,Pringles"
"6066",213043,"Twisties,Woolworths,Doritos,Kettle,Thins,Doritos"
"6067",213081,"Natural,Thins,Tostitos,Infuzions,GrnWves"
"6068",213084,"Smiths,Kettle,Smiths,Smiths,Twisties,Woolworths"
"6069",213086,"Cheezels,Kettle,Twisties,Pringles,Woolworths,GrnWves"
"6070",213099,"GrnWves,Pringles,Smiths,RRD,Smiths,Kettle,Doritos"
"6071",213103,"Pringles,Burger,Doritos,Thins"
"6072",213112,"Kettle,Smiths,Natural,Pringles,Infuzions"
"6073",213115,"GrnWves,Woolworths,Infuzions,Doritos,Pringles,Infuzions"
"6074",213118,"Woolworths,Burger,Tyrrells,Pringles,Doritos,Smith,Pringles,Smiths,RRD,RRD,Infuzions"
"6075",213122,"Smiths,Tostitos,RRD"
"6076",213143,"Cheezels,Twisties,Burger,Kettle,Doritos,Tyrrells,Pringles"
"6077",213150,"French,Sunbites,Pringles,Doritos"
"6078",213161,"Smiths,Woolworths,Kettle,Smiths,Woolworths,Doritos,Tostitos"
"6079",213206,"Tostitos,GrnWves"
"6080",213228,"Smith,Woolworths,GrnWves,Pringles,Kettle"
"6081",213233,"Kettle,Kettle,Natural,Smiths,Doritos,Burger"
"6082",213239,"Smiths,CCs,Infuzions,Doritos,Smiths,Tostitos"
"6083",214014,"Smiths"
"6084",214021,"RRD"
"6085",214032,"Kettle,RRD"
"6086",214050,"Infuzions"
"6087",214060,"Smiths,Tostitos"
"6088",214074,"Cobs"
"6089",214081,"Burger,Thins,Infuzions"
"6090",214091,"Tyrrells,RRD"
"6091",214107,"Cobs"
"6092",214181,"Cheetos"
"6093",214224,"Thins,Doritos"
"6094",214233,"GrnWves"
"6095",214235,"Kettle"
"6096",214243,"Natural,Thins"
"6097",214257,"Woolworths,Tostitos,Kettle"
"6098",214269,"Natural,RRD,Pringles"
"6099",214282,"Doritos,RRD"
"6100",214289,"Cobs"
"6101",214309,"Pringles,Doritos"
"6102",214313,"Doritos,Burger"
"6103",214330,"Infuzions,Tostitos,CCs"
"6104",214340,"CCs,RRD"
"6105",214364,"GrnWves"
"6106",214375,"Kettle"
"6107",214409,"Thins,Pringles"
"6108",214425,"Cheetos"
"6109",214429,"RRD,Kettle"
"6110",214433,"Kettle,Thins"
"6111",214436,"Thins"
"6112",214486,"Kettle"
"6113",214488,"Woolworths,Pringles"
"6114",214492,"Smiths,Smiths"
"6115",214498,"Twisties"
"6116",215001,"Tostitos"
"6117",215004,"Tostitos"
"6118",215014,"Doritos"
"6119",215021,"Doritos,Tostitos"
"6120",215068,"Kettle"
"6121",215072,"Tyrrells,Cobs"
"6122",215076,"Pringles,Doritos"
"6123",215078,"Twisties,Pringles,Kettle,Thins,Smiths"
"6124",215083,"Tostitos"
"6125",215088,"Kettle,Twisties"
"6126",215098,"Pringles,Pringles"
"6127",215114,"Infuzions"
"6128",215120,"Kettle"
"6129",215126,"Kettle,Pringles"
"6130",215136,"Tostitos,Thins,Kettle"
"6131",215148,"Pringles"
"6132",215150,"GrnWves,Infuzions"
"6133",215163,"Pringles"
"6134",215165,"Kettle"
"6135",215167,"Kettle,Kettle"
"6136",215179,"Pringles"
"6137",215183,"Thins"
"6138",215185,"Kettle,Tostitos,Pringles,Tyrrells"
"6139",215193,"Thins"
"6140",215199,"Doritos,Kettle"
"6141",215207,"Infuzions,Doritos"
"6142",215211,"Pringles"
"6143",215214,"Pringles,Smiths,Tyrrells"
"6144",215216,"Pringles"
"6145",215223,"Tyrrells"
"6146",215228,"Kettle,Doritos"
"6147",215229,"Tyrrells,Kettle"
"6148",215242,"Kettle,Doritos,Kettle"
"6149",215246,"GrnWves,Tostitos"
"6150",215272,"Kettle,Cobs,Infuzions"
"6151",215276,"Kettle"
"6152",215288,"GrnWves,Kettle"
"6153",215295,"Thins"
"6154",215330,"Tostitos,Tyrrells"
"6155",215348,"Twisties,Doritos"
"6156",215358,"Cobs"
"6157",216013,"Doritos"
"6158",216027,"Kettle,Twisties,Kettle"
"6159",216034,"Cobs,Smiths,Infuzions"
"6160",216040,"Pringles,Kettle,Smiths,Pringles,Pringles"
"6161",216052,"Doritos,Tyrrells"
"6162",216054,"Kettle,Tostitos"
"6163",216057,"Thins,Smiths"
"6164",216067,"Pringles,Kettle,Twisties"
"6165",216068,"Doritos,Doritos"
"6166",216069,"Pringles"
"6167",216082,"Smiths,Kettle"
"6168",216088,"Pringles,Thins,Pringles,Kettle,Pringles,Kettle"
"6169",216123,"Smiths,Infuzions,Kettle"
"6170",216126,"Tyrrells,Twisties,Kettle"
"6171",216144,"Kettle,Kettle"
"6172",216145,"Pringles,Twisties,Cobs"
"6173",216147,"Tostitos,Cobs,Tyrrells"
"6174",216153,"Thins,Pringles,Thins,Doritos,Twisties"
"6175",216164,"Kettle,Cobs,Tostitos"
"6176",216165,"Doritos,Infuzions"
"6177",216178,"Doritos,Kettle,Kettle"
"6178",216184,"Kettle,Kettle,Kettle,Twisties,Smiths"
"6179",216192,"Thins,Tostitos"
"6180",216203,"Cobs,Kettle,Doritos,Infuzions"
"6181",216218,"Pringles"
"6182",216221,"Kettle,Smiths,Doritos"
"6183",216234,"Doritos,Twisties,Tostitos"
"6184",216254,"Infuzions,Infuzions"
"6185",216276,"Kettle,Kettle,Smiths"
"6186",216286,"Kettle,Doritos"
"6187",216287,"Kettle,Twisties,Infuzions,Kettle"
"6188",216288,"Kettle,Infuzions,Smiths,Infuzions,Doritos"
"6189",216294,"Infuzions,Cobs,Doritos"
"6190",216307,"Tostitos,Doritos,Pringles,Pringles,Doritos,Infuzions,Cheezels"
"6191",216315,"Kettle,Thins"
"6192",216347,"Tostitos,Kettle"
"6193",216353,"Pringles,Tostitos,Twisties,Doritos,Pringles"
"6194",216368,"Cobs,Doritos,Kettle,Doritos"
"6195",216371,"Doritos,Doritos,Smiths"
"6196",216381,"Tyrrells,Kettle,GrnWves,GrnWves"
"6197",216387,"Kettle,Pringles,Infuzions,Kettle"
"6198",217000,"Cobs"
"6199",217014,"GrnWves,Doritos,Pringles"
"6200",217019,"Doritos"
"6201",217024,"Kettle,Doritos"
"6202",217026,"Doritos,Kettle"
"6203",217036,"Kettle,Twisties,Doritos,Pringles,Smiths"
"6204",217045,"Cobs,Cheezels"
"6205",217055,"GrnWves,Pringles,Kettle,Kettle,Kettle"
"6206",217062,"Infuzions,Infuzions,Kettle,Tyrrells,Twisties,Cobs"
"6207",217064,"Thins,Doritos,Thins"
"6208",217066,"Kettle,Tostitos,Pringles,Doritos,Kettle"
"6209",217077,"Pringles,Smiths,Kettle"
"6210",217089,"Twisties,Doritos,Tyrrells,Pringles,Infuzions,Doritos,Thins,Cobs,Doritos,Doritos"
"6211",217099,"Tostitos,Twisties,Doritos,Smiths,GrnWves,GrnWves,Pringles,Twisties,Kettle"
"6212",217112,"Twisties,Cobs"
"6213",217126,"Tyrrells,Kettle,Twisties,Kettle"
"6214",217131,"Cobs,Infuzions,Pringles"
"6215",217138,"Tostitos,Pringles,Thins,Kettle,Doritos"
"6216",217144,"Kettle,Cobs,Tostitos,Tostitos,Doritos"
"6217",217155,"Cobs,Tostitos,Infuzions"
"6218",217165,"Kettle,Kettle,Doritos,Pringles,Kettle"
"6219",217169,"Pringles,Doritos,GrnWves"
"6220",217170,"Twisties"
"6221",217184,"Kettle,Tostitos,Kettle"
"6222",217188,"Kettle,Kettle,Infuzions,Doritos"
"6223",217205,"Thins"
"6224",217217,"Kettle"
"6225",217221,"Smiths,Infuzions,Cobs,Doritos,Pringles,Twisties,Pringles"
"6226",217228,"Pringles,Twisties,Tostitos,GrnWves,Tostitos"
"6227",217254,"Smiths,Doritos"
"6228",217267,"Infuzions,Doritos,Doritos,Smiths,Pringles,Doritos"
"6229",217274,"Kettle,Doritos,Kettle"
"6230",217281,"Kettle,Thins,Pringles"
"6231",217291,"Smiths,Kettle"
"6232",217300,"Pringles,Smiths,Infuzions,Kettle,Thins,Smiths"
"6233",217314,"Twisties"
"6234",217322,"Thins,Tyrrells,Pringles,Kettle,Cobs"
"6235",217338,"Tostitos"
"6236",217340,"Doritos,Kettle,Pringles"
"6237",217358,"Pringles,Doritos,Kettle"
"6238",218062,"Kettle"
"6239",218247,"Doritos"
"6240",218292,"Pringles"
"6241",218335,"Infuzions"
"6242",218394,"Pringles"
"6243",218433,"Infuzions"
"6244",219000,"Woolworths,Pringles,Doritos"
"6245",219004,"Pringles,Doritos,Infuzions"
"6246",219011,"Woolworths,Doritos,Doritos,Smiths"
"6247",219016,"Infuzions,Tyrrells,Doritos,RRD"
"6248",219025,"Woolworths,Natural,Doritos"
"6249",219038,"Cobs,Smiths"
"6250",219054,"Doritos,Smiths,Natural"
"6251",219061,"Smiths,Smiths,Doritos,Doritos,Smiths,Pringles"
"6252",219086,"Smiths,Smiths,Doritos"
"6253",219107,"Smiths,Kettle,Tostitos,Kettle,Smith"
"6254",219109,"Thins,Pringles,Tyrrells,Kettle,Kettle"
"6255",219119,"Twisties,Pringles,Pringles"
"6256",219129,"Kettle,RRD,Kettle,Pringles,CCs"
"6257",219133,"Sunbites,Smiths,Tostitos"
"6258",219153,"Sunbites,Cheetos,Thins,Woolworths,RRD,Woolworths"
"6259",219169,"Smiths,Thins,Kettle,Kettle,Woolworths,Smiths,Doritos"
"6260",219185,"Natural,Cobs,Doritos,Smiths"
"6261",219206,"RRD,RRD,Kettle,Natural,Kettle,RRD"
"6262",219222,"Woolworths,Woolworths"
"6263",219228,"Infuzions,RRD,Smiths"
"6264",219236,"Twisties,Woolworths"
"6265",220011,"Pringles"
"6266",220024,"Infuzions"
"6267",220030,"Smiths,Pringles"
"6268",220033,"Pringles,CCs"
"6269",220035,"Pringles,Thins,Smith"
"6270",220045,"Pringles,Tostitos"
"6271",220053,"Tostitos,RRD"
"6272",220067,"Cobs"
"6273",220075,"Pringles"
"6274",220084,"Smiths"
"6275",220097,"Kettle"
"6276",220107,"Kettle"
"6277",220113,"RRD"
"6278",220132,"Doritos,Pringles"
"6279",220139,"Infuzions,Kettle"
"6280",220153,"Kettle,Smiths"
"6281",220160,"RRD,Tostitos,Woolworths,Smiths"
"6282",220191,"Kettle,Kettle"
"6283",220232,"Smiths,Kettle"
"6284",220233,"Natural,Smiths,Smiths"
"6285",220250,"Smiths"
"6286",220268,"Kettle"
"6287",220300,"Thins,Kettle"
"6288",220306,"Doritos"
"6289",220322,"Infuzions"
"6290",220324,"Kettle,Kettle,Doritos,Doritos"
"6291",220333,"Smiths"
"6292",220375,"Smiths"
"6293",220389,"Thins,Twisties,Smiths"
"6294",220395,"Woolworths"
"6295",220397,"Tostitos"
"6296",220400,"Kettle,Twisties,RRD"
"6297",220435,"Cobs,Cheetos"
"6298",220442,"Kettle"
"6299",220444,"Tostitos"
"6300",220451,"Woolworths,Smiths"
"6301",220455,"Cobs,Doritos"
"6302",220476,"Cheetos"
"6303",220490,"Tyrrells"
"6304",221006,"Doritos,Cheezels,Infuzions"
"6305",221008,"Thins,Twisties,Tostitos"
"6306",221028,"Kettle"
"6307",221033,"Kettle,Pringles,Pringles,Pringles"
"6308",221035,"Doritos"
"6309",221048,"Twisties,Thins"
"6310",221059,"Kettle,Kettle,Doritos,Doritos"
"6311",221070,"Twisties,GrnWves,Kettle"
"6312",221092,"Kettle,Pringles,Doritos"
"6313",221103,"Infuzions,Cobs"
"6314",221107,"Pringles,Tostitos,Infuzions,Twisties"
"6315",221110,"Kettle,Doritos"
"6316",221113,"Infuzions,Tostitos,Smiths"
"6317",221124,"Thins,Kettle,Pringles"
"6318",221131,"Smiths,Pringles,Twisties,Infuzions"
"6319",221136,"Kettle,Kettle"
"6320",221139,"Kettle,Infuzions,Smiths"
"6321",221140,"Kettle,Kettle,Doritos,GrnWves,Pringles"
"6322",221142,"Kettle,Kettle"
"6323",221149,"Kettle,Doritos,Tostitos,Pringles,Thins"
"6324",221158,"Kettle,Cheezels"
"6325",221169,"Thins,Cobs"
"6326",221175,"Doritos,Pringles"
"6327",221192,"Kettle"
"6328",221197,"Twisties,Infuzions,Smiths"
"6329",221200,"Tyrrells"
"6330",221210,"Pringles,GrnWves,Thins,Smiths"
"6331",221222,"Cobs,Doritos"
"6332",221224,"Pringles,Tostitos,Thins,Kettle"
"6333",221231,"Kettle,Thins"
"6334",221233,"Infuzions,Smiths"
"6335",221235,"Kettle,Doritos,Infuzions,Cobs,GrnWves"
"6336",221238,"Thins,Kettle,GrnWves,Twisties"
"6337",221242,"Thins,Tyrrells"
"6338",221249,"Cobs,Doritos"
"6339",221260,"Doritos"
"6340",221263,"Pringles,Cobs"
"6341",221277,"Pringles,Pringles"
"6342",221294,"Cobs,Kettle"
"6343",221295,"GrnWves,Kettle"
"6344",221296,"Infuzions,Cobs,Pringles"
"6345",221308,"Thins,Twisties"
"6346",221309,"Smiths,Thins,Kettle,Tostitos"
"6347",221310,"Kettle,Thins"
"6348",221315,"Pringles,Doritos,Cobs"
"6349",221316,"Kettle,Doritos"
"6350",221319,"Doritos,Doritos,Kettle"
"6351",221334,"Doritos,Kettle"
"6352",221336,"Infuzions,Kettle"
"6353",221347,"Tyrrells,Kettle,Infuzions,Tostitos,Pringles,Twisties"
"6354",221366,"Smiths,Cheezels,Doritos,Infuzions,Kettle,Kettle"
"6355",221372,"Doritos,Pringles,Kettle"
"6356",221381,"Infuzions,Tostitos,Doritos"
"6357",222023,"RRD,Tostitos,Cobs"
"6358",222041,"Natural,Smith,Cheetos,Doritos,Thins,Infuzions"
"6359",222042,"Thins"
"6360",222044,"RRD,Kettle"
"6361",222045,"Thins,Natural,Kettle,Pringles,Kettle"
"6362",222053,"Doritos"
"6363",222054,"Pringles,Smiths"
"6364",222063,"Twisties,RRD,Smiths"
"6365",222068,"Infuzions,RRD,Doritos,French,Kettle"
"6366",222071,"RRD,Tostitos,Tostitos,Natural"
"6367",222154,"Pringles"
"6368",222158,"Doritos,Smiths,Natural,Natural,Doritos"
"6369",222179,"Pringles,Smiths"
"6370",222210,"GrnWves,Natural,Natural"
"6371",222230,"Infuzions,Infuzions,Twisties"
"6372",223007,"Pringles,Tostitos,Twisties,Smiths"
"6373",223011,"Doritos,Pringles,Kettle,Burger,Woolworths"
"6374",223015,"GrnWves,Infuzions,CCs,Doritos,Kettle,Cheezels"
"6375",223040,"Tyrrells,Tostitos,Cheezels,Doritos,Kettle,Woolworths"
"6376",223049,"Pringles,Twisties,RRD,Smiths"
"6377",223057,"Smiths,Natural"
"6378",223086,"Smiths,Pringles,Thins,Kettle,RRD,Doritos,Doritos,Pringles"
"6379",223089,"Kettle"
"6380",223106,"Sunbites,Doritos,Smiths"
"6381",223114,"Doritos,Thins,Cobs,RRD,CCs,Smiths"
"6382",223149,"Cobs,Natural,Woolworths,Kettle,Cheezels,Natural,French"
"6383",223154,"Smiths,RRD,Cheezels,Infuzions,Woolworths,Kettle,Smiths"
"6384",223156,"Pringles,Cheetos,Pringles,Kettle,Doritos,Pringles,Pringles"
"6385",223162,"Sunbites,Twisties,GrnWves,Doritos,Twisties"
"6386",223174,"Smiths,Twisties"
"6387",223186,"RRD,Natural,Tostitos,Woolworths,Twisties"
"6388",223209,"GrnWves,Thins,Doritos,Tostitos,Cobs,Thins,Smiths,GrnWves"
"6389",223214,"Tostitos,Kettle,Smiths,Doritos,Smiths"
"6390",223235,"Tostitos,Natural,Kettle,Cheezels,Tyrrells,Infuzions"
"6391",223240,"Pringles,RRD,Infuzions"
"6392",223241,"Doritos,RRD,Cheezels,Smiths,RRD"
"6393",223244,"RRD,Kettle,Doritos"
"6394",223262,"Kettle,Kettle,Kettle,Twisties,Sunbites"
"6395",224026,"Infuzions"
"6396",224031,"Doritos,Smith"
"6397",224214,"Cheetos"
"6398",224371,"French"
"6399",224379,"Cheezels"
"6400",224430,"Tyrrells"
"6401",225037,"Natural,RRD,RRD,Doritos"
"6402",225051,"RRD,RRD,Pringles,Smiths,Tostitos"
"6403",225066,"Thins,Thins,Tostitos,Twisties,Infuzions"
"6404",225084,"RRD,Twisties,Infuzions"
"6405",225092,"Pringles,Natural,Tyrrells"
"6406",225114,"RRD,Cobs,Infuzions,Woolworths,Pringles"
"6407",225169,"Pringles,Infuzions"
"6408",225201,"Smiths,RRD"
"6409",225202,"Doritos,Sunbites,Kettle"
"6410",225229,"Smiths,Doritos,Smiths,RRD,Kettle,Pringles,RRD"
"6411",225240,"French,Doritos,Thins,Pringles,Thins,Infuzions,Doritos"
"6412",225245,"Kettle,Thins"
"6413",226006,"Infuzions,Tostitos,Tyrrells,Infuzions,Smiths,Infuzions,Tostitos,Doritos"
"6414",226027,"Tostitos,Twisties"
"6415",226043,"Smiths,Kettle"
"6416",226051,"Pringles,Kettle,Infuzions"
"6417",226065,"Infuzions,Doritos"
"6418",226072,"Thins,Kettle,Kettle,Kettle,Pringles,Kettle"
"6419",226091,"Doritos,Infuzions,GrnWves"
"6420",226118,"Tostitos,Infuzions,Smiths,Tyrrells"
"6421",226130,"Kettle,Kettle,Tyrrells,Kettle,Kettle,Kettle,Twisties,GrnWves,Smiths,Smiths,Tostitos"
"6422",226156,"Kettle"
"6423",226157,"Pringles"
"6424",226177,"Thins,Twisties,Thins,Smiths,Doritos,Smiths,Kettle"
"6425",226186,"Kettle,Kettle,Cobs,Pringles,Kettle"
